,id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,rounded_datetime,rain,temperature_2m,apparent_temperature,relativehumidity_2m,cloudcover,windspeed_10m,is_day
52282,478952,10/6/2022,quinta-feira,14:30:00,RS,116.0,254.0,SAPUCAIA DO SUL,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Não Informado,Sim,2,0,1,0,1,0,1,2,-29.82266245,-51.1712265,SPRF-RS,DEL01-RS,UOP02-DEL01-RS,06/10/2022 15:00:00,0.4,20.2,22.5,92.0,100.0,6.4,1.0
23803,418030,3/1/2022,terça-feira,17:50:00,RS,158.0,328.0,SANTA MARIA,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Não Informado,Sim,4,0,1,0,3,0,1,2,-29.70639385,-53.82956386,SPRF-RS,DEL09-RS,UOP01-DEL09-RS,01/03/2022 18:00:00,0.0,26.0,28.5,68.0,54.0,8.2,1.0
11344,473152,9/8/2022,quinta-feira,15:30:00,MG,381.0,392.0,BARAO DE COCAIS,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,2,0,1,0,1,0,1,1,-19.76614595,-43.45877192,SPRF-MG,DEL01-MG,UOP01-DEL01-MG,08/09/2022 16:00:00,0.0,26.7,25.6,36.0,0.0,8.2,1.0
18236,408113,1/11/2022,terça-feira,17:25:00,PR,277.0,339.2,GUARAPUAVA,Acumulo de água sobre o pavimento,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Sim,1,0,1,0,0,0,1,1,-25.34632226,-51.38590684,SPRF-PR,DEL08-PR,UOP01-DEL08-PR,11/01/2022 17:00:00,0.4,20.4,22.4,85.0,45.0,6.2,1.0
32327,448410,5/7/2022,sábado,23:00:00,MG,365.0,606.0,UBERLANDIA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,-18.91688593,-48.17707923,SPRF-MG,DEL15-MG,UOP01-DEL15-MG,07/05/2022 23:00:00,0.0,19.6,20.6,76.0,27.0,5.6,0.0
55187,483143,10/26/2022,quarta-feira,17:25:00,CE,222.0,124.5,ITAPAJE,Ingestão de álcool ou de substâncias psicoativas pelo pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,1,-3.69572876,-39.60062742,SPRF-CE,DEL04-CE,UOP03-DEL04-CE,26/10/2022 17:00:00,0.0,29.0,29.8,52.0,35.0,15.5,1.0
30150,445078,4/21/2022,quinta-feira,3:35:00,PR,476.0,128.0,CURITIBA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,0,1,1,2,-25.433048,-49.23156,SPRF-PR,DEL01-PR,UOP03-DEL01-PR,21/04/2022 04:00:00,0.0,15.2,16.0,98.0,90.0,5.4,0.0
31683,447401,5/2/2022,segunda-feira,17:50:00,DF,20.0,7.7,BRASILIA,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,1,-15.662208,-47.799866,SPRF-DF,DEL02-DF,UOP01-DEL02-DF,02/05/2022 18:00:00,0.0,24.6,25.8,58.0,61.0,4.7,0.0
60725,491503,12/8/2022,quinta-feira,10:40:00,PI,343.0,68.2,BURITI DOS LOPES,Condutor Dormindo,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Não,4,0,4,0,0,0,4,1,-3.309354,-41.754002,SPRF-PI,DEL05-PI,UOP01-DEL05-PI,08/12/2022 11:00:00,0.0,34.1,36.7,36.0,45.0,13.7,1.0
6027,450576,5/18/2022,quarta-feira,16:10:00,RN,101.0,101.0,PARNAMIRIM,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,1,0,0,1,0,0,2,-5.88681084,-35.23143404,SPRF-RN,DEL01-RN,UOP01-DEL01-RN,18/05/2022 16:00:00,0.0,28.0,31.8,75.0,28.0,12.4,1.0
36811,455177,6/11/2022,sábado,9:30:00,SP,116.0,227.0,SAO PAULO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-23.49659264,-46.55648754,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,11/06/2022 10:00:00,0.2,15.5,14.9,85.0,91.0,10.4,1.0
23029,416773,2/24/2022,quinta-feira,4:30:00,PI,316.0,112.0,PASSAGEM FRANCA DO PIAUI,Velocidade Incompatível,Atropelamento de Animal,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-5.8984143,-42.40801052,SPRF-PI,DEL04-PI,UOP02-DEL04-PI,24/02/2022 05:00:00,0.0,24.3,27.7,80.0,30.0,5.2,0.0
57032,485864,11/10/2022,quinta-feira,9:40:00,ES,101.0,312.0,VIANA,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,0,1,1,2,-20.443811,-40.460402,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,10/11/2022 10:00:00,0.0,26.8,29.9,62.0,11.0,12.1,1.0
18230,408101,1/11/2022,terça-feira,15:10:00,PA,230.0,117.0,MARABA,Condutor desrespeitou a iluminação vermelha do semáforo,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,-5.35569904,-49.09047302,SPRF-PA,DEL03-PA,UOP01-DEL03-PA,11/01/2022 15:00:00,0.0,29.0,33.8,69.0,63.0,3.6,1.0
43025,464628,7/25/2022,segunda-feira,20:20:00,RJ,493.0,2.9,ITABORAI,Animais na Pista,Atropelamento de Animal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,1,0,0,0,1,0,0,1,-22.75950214,-42.93544822,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,25/07/2022 20:00:00,0.0,20.5,22.7,88.0,0.0,6.6,0.0
20715,412737,2/4/2022,sexta-feira,2:40:00,PI,343.0,344.6,TERESINA,Ingestão de álcool pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-5.094729,-42.762775,SPRF-PI,DEL01-PI,UOP01-DEL01-PI,04/02/2022 03:00:00,0.0,24.1,28.3,94.0,23.0,8.3,0.0
63850,496185,12/30/2022,sexta-feira,10:00:00,SC,280.0,28.6,ARAQUARI,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-26.40450077,-48.74561031,SPRF-SC,DEL03-SC,UOP03-DEL03-SC,30/12/2022 10:00:00,0.1,24.5,27.1,69.0,79.0,3.3,1.0
3141,421021,3/16/2022,quarta-feira,17:30:00,MG,50.0,54.7,ARAGUARI,Obstrução na via,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Não Informado,Não,2,0,0,0,0,2,0,1,-18.77079,-48.24538708,SPRF-MG,DEL15-MG,UOP02-DEL15-MG,16/03/2022 18:00:00,0.0,25.5,30.1,79.0,41.0,0.8,1.0
43897,465957,8/4/2022,quinta-feira,21:40:00,RN,101.0,107.0,PARNAMIRIM,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Sim,2,0,2,0,0,0,2,2,-5.91920796,-35.26412409,SPRF-RN,DEL01-RN,UOP01-DEL01-RN,04/08/2022 22:00:00,0.0,23.7,26.0,85.0,16.0,14.3,0.0
3300,421664,3/20/2022,domingo,0:55:00,MG,381.0,756.2,TRES CORACOES,Velocidade Incompatível,Colisão traseira,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,3,1,0,0,1,1,0,2,-21.67338164,-45.33568382,SPRF-MG,DEL16-MG,UOP02-DEL16-MG,20/03/2022 01:00:00,0.0,21.3,23.1,80.0,52.0,6.5,0.0
9140,463753,7/24/2022,domingo,17:30:00,RN,304.0,38.0,MOSSORO,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Múltipla,Reta,Não,2,0,0,0,2,0,0,2,-5.18138457,-37.36832252,SPRF-RN,DEL04-RN,UOP02-DEL04-RN,24/07/2022 18:00:00,0.0,28.7,29.9,57.0,100.0,15.8,0.0
2609,418914,3/5/2022,sábado,16:30:00,RS,472.0,507.0,ITAQUI,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,2,0,1,0,1,0,1,2,-29.30976889,-56.60210523,SPRF-RS,DEL13-RS,UOP01-DEL13-RS,05/03/2022 17:00:00,0.0,35.6,38.0,41.0,46.0,11.7,1.0
1940,415642,2/18/2022,sexta-feira,5:00:00,MG,381.0,335.0,NOVA ERA,Curva acentuada,Saída de leito carroçável,Sem Vítimas,Amanhecer,Decrescente,Chuva,Simples,Curva,Não,1,0,0,0,1,0,0,1,-19.81700707,-43.06661887,SPRF-MG,DEL03-MG,UOP01-DEL03-MG,18/02/2022 05:00:00,0.4,18.9,21.1,96.0,100.0,5.4,0.0
42124,463278,7/22/2022,sexta-feira,18:15:00,GO,40.0,5.6,VALPARAISO DE GOIAS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-16.09674979,-47.98002189,SPRF-DF,DEL01-DF,UOP01-DEL01-DF,22/07/2022 18:00:00,0.0,22.7,20.5,33.0,0.0,7.4,0.0
22140,415189,2/15/2022,terça-feira,19:54:00,PR,376.0,5.9,MANDAGUARI,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Fatais,Plena Noite,Crescente,Chuva,Simples,Reta,Sim,4,1,0,0,1,2,0,3,-23.547966,-51.671265,SPRF-PR,DEL09-PR,UOP01-DEL09-PR,15/02/2022 20:00:00,0.0,25.6,28.0,68.0,48.0,7.0,0.0
25396,420482,3/13/2022,domingo,23:47:00,PE,428.0,188.0,PETROLINA,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,2,0,0,2,-9.36400596,-40.48266808,SPRF-PE,DEL06-PE,UOP01-DEL06-PE,14/03/2022 00:00:00,0.0,26.8,27.7,59.0,13.0,14.4,0.0
19902,411350,1/27/2022,quinta-feira,10:40:00,RJ,116.0,269.3,BARRA MANSA,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Curva,Sim,2,0,0,1,1,0,1,2,-22.57510092,-44.11542461,SPRF-RJ,DEL07-RJ,UOP02-DEL07-RJ,27/01/2022 11:00:00,0.0,30.1,34.3,52.0,0.0,11.5,1.0
13149,481001,10/16/2022,domingo,7:45:00,PR,376.0,653.0,TIJUCAS DO SUL,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1,0,0,0,1,0,0,1,-25.84420191,-49.0604381,SPRF-PR,DEL01-PR,UOP04-DEL01-PR,16/10/2022 08:00:00,0.8,16.7,18.4,98.0,100.0,4.1,1.0
36912,455314,6/12/2022,domingo,2:10:00,SC,101.0,201.0,SAO JOSE,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,3,0,0,1,2,0,1,3,-27.54658756,-48.62019628,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,12/06/2022 02:00:00,0.0,8.9,6.4,87.0,0.0,12.0,0.0
14116,485495,11/8/2022,terça-feira,5:10:00,PE,101.0,207.2,XEXEU,Condutor Dormindo,Colisão com objeto,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,1,0,0,1,1,-8.82545377,-35.64542552,SPRF-PE,DEL01-PE,UOP03-DEL01-PE,08/11/2022 05:00:00,0.0,20.4,23.5,94.0,33.0,3.4,1.0
38396,457494,6/23/2022,quinta-feira,11:30:00,PR,376.0,620.0,SAO JOSE DOS PINHAIS,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,3,0,2,0,1,0,2,2,-25.60925907,-49.17205834,SPRF-PR,DEL01-PR,UOP04-DEL01-PR,23/06/2022 12:00:00,0.0,21.9,20.3,61.0,13.0,21.2,1.0
42085,463201,7/22/2022,sexta-feira,12:50:00,RS,287.0,397.7,SANTIAGO,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Rotatória,Sim,2,0,1,0,1,0,1,2,-29.1766885,-54.85085249,SPRF-RS,DEL12-RS,UOP02-DEL12-RS,22/07/2022 13:00:00,0.2,22.0,21.6,69.0,61.0,16.6,1.0
37035,455495,6/12/2022,domingo,19:45:00,DF,80.0,24.4,BRASILIA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,-15.630569,-48.199944,SPRF-DF,DEL01-DF,UOP03-DEL01-DF,12/06/2022 20:00:00,0.0,21.0,20.0,61.0,43.0,14.8,0.0
16847,507514,10/4/2022,terça-feira,10:00:00,PA,10.0,305.0,IRITUIA,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Simples,Reta,Não,2,1,0,0,1,0,0,2,-1.76332019,-47.51018185,SPRF-PA,DEL02-PA,UOP01-DEL02-PA,04/10/2022 10:00:00,0.0,30.3,34.1,58.0,33.0,13.0,1.0
49226,474109,9/12/2022,segunda-feira,19:00:00,SP,116.0,228.0,SAO PAULO,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Múltipla,Reta,Sim,3,0,2,0,1,0,2,2,-23.50343484,-46.56638712,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,12/09/2022 19:00:00,0.4,18.1,18.4,88.0,95.0,11.7,0.0
32105,448074,5/6/2022,sexta-feira,13:15:00,PR,376.0,1.0,SAO JOSE DOS PINHAIS,Semáforo com defeito,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Interseção de vias,Sim,3,0,1,0,2,0,1,2,-25.55870321,-49.18544769,SPRF-PR,DEL01-PR,UOP04-DEL01-PR,06/05/2022 13:00:00,0.0,17.9,17.9,65.0,77.0,1.8,1.0
54296,481875,10/20/2022,quinta-feira,23:40:00,SC,101.0,138.0,BALNEARIO CAMBORIU,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-27.02397426,-48.60761649,SPRF-SC,DEL04-SC,UOP03-DEL04-SC,21/10/2022 00:00:00,0.2,20.9,22.9,99.0,100.0,14.9,0.0
34001,450945,5/14/2022,sábado,19:40:00,PA,316.0,244.8,CACHOEIRA DO PIRIA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,1,0,0,0,1,0,1,-1.74954818,-46.55944808,SPRF-PA,DEL01-PA,UOP04-DEL01-PA,14/05/2022 20:00:00,0.2,24.5,29.1,94.0,60.0,8.6,0.0
26699,422633,3/25/2022,sexta-feira,13:50:00,PR,376.0,157.5,MANDAGUACU,Acumulo de água sobre o pavimento,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Não Informado,Sim,10,0,6,3,1,0,9,3,-23.35251601,-52.09127007,SPRF-PR,DEL09-PR,UOP01-DEL09-PR,25/03/2022 14:00:00,2.0,23.6,27.1,86.0,100.0,6.5,1.0
57575,486697,11/13/2022,domingo,21:55:00,MT,163.0,955.0,NOVA SANTA HELENA,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Rotatória,Sim,1,0,1,0,0,0,1,1,-10.84890127,-55.18793106,SPRF-MT,DEL06-MT,UOP02-DEL06-MT,13/11/2022 22:00:00,0.0,26.4,30.6,77.0,30.0,5.1,0.0
27152,423286,3/27/2022,domingo,8:00:00,AP,210.0,9.0,MACAPA,Ingestão de álcool pelo condutor,Capotamento,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Curva,Sim,1,0,1,0,0,0,1,1,0.11354905,-51.12709092,SPRF-AP,,UOP01-DEL01-AP,27/03/2022 08:00:00,0.2,24.1,28.2,95.0,91.0,10.3,1.0
50360,475818,9/21/2022,quarta-feira,18:15:00,PR,369.0,193.3,ARAPONGAS,Acumulo de água sobre o pavimento,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-23.47652663,-51.423746,SPRF-PR,DEL07-PR,UOP03-DEL07-PR,21/09/2022 18:00:00,1.1,19.1,21.5,98.0,83.0,6.2,1.0
36284,454336,6/6/2022,segunda-feira,17:30:00,MT,163.0,834.0,SINOP,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-11.995863,-55.51709,SPRF-MT,DEL06-MT,UOP01-DEL06-MT,06/06/2022 18:00:00,0.0,30.6,31.1,37.0,31.0,6.1,1.0
44394,466642,8/8/2022,segunda-feira,0:50:00,MS,267.0,568.5,CARACOL,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Nevoeiro/Neblina,Simples,Reta,Não,2,1,0,0,1,0,0,1,-21.74050534,-57.11906785,SPRF-MS,DEL05-MS,UOP01-DEL05-MS,08/08/2022 01:00:00,0.0,19.8,22.9,98.0,66.0,4.0,0.0
8124,459670,7/4/2022,segunda-feira,13:15:00,SE,101.0,197.0,CRISTINAPOLIS,Ultrapassagem Indevida,Colisão frontal,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,2,0,0,2,-11.46981308,-37.74693679,SPRF-SE,DEL02-SE,UOP03-DEL02-SE,04/07/2022 13:00:00,0.1,25.3,26.1,71.0,47.0,19.8,1.0
8311,460328,7/8/2022,sexta-feira,6:42:00,ES,101.0,359.9,ANCHIETA,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Não Informado,Não,2,1,0,0,1,0,0,2,-20.69768274,-40.71161014,SPRF-ES,DEL03-ES,UOP01-DEL03-ES,08/07/2022 07:00:00,0.0,18.1,19.4,87.0,11.0,5.2,1.0
52301,478982,10/6/2022,quinta-feira,19:00:00,SC,101.0,154.0,ITAPEMA,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,-27.153819,-48.61086393,SPRF-SC,DEL04-SC,UOP03-DEL04-SC,06/10/2022 19:00:00,2.1,19.0,19.2,95.0,100.0,19.1,0.0
924,410865,1/24/2022,segunda-feira,11:00:00,GO,153.0,280.9,NOVA GLORIA,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Desvio Temporário,Não,2,1,0,0,1,0,0,2,-15.134809,-49.518436,SPRF-GO,DEL07-GO,UOP02-DEL07-GO,24/01/2022 11:00:00,0.0,29.5,33.9,57.0,23.0,6.6,1.0
14576,487416,11/16/2022,quarta-feira,20:00:00,BA,242.0,197.0,ITABERABA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,1,0,0,0,1,0,0,1,-12.52016396,-40.02168,SPRF-BA,DEL06-BA,UOP02-DEL06-BA,16/11/2022 20:00:00,0.0,25.5,27.8,76.0,44.0,14.1,0.0
22045,415001,2/14/2022,segunda-feira,16:20:00,RJ,101.0,456.0,ANGRA DOS REIS,Desrespeitar a preferência no cruzamento,Colisão transversal,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Interseção de vias,Sim,2,0,0,0,2,0,0,2,-23.03288558,-44.16793391,SPRF-RJ,DEL03-RJ,UOP02-DEL03-RJ,14/02/2022 16:00:00,0.0,28.5,34.0,79.0,15.0,6.9,1.0
57462,486529,11/13/2022,domingo,6:50:00,MG,262.0,407.9,PARA DE MINAS,Ingestão de álcool pelo condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Não Informado,Não,6,0,3,0,2,1,3,3,-19.89282148,-44.65204239,SPRF-MG,DEL08-MG,UOP03-DEL08-MG,13/11/2022 07:00:00,0.0,20.1,21.6,87.0,19.0,8.9,1.0
54451,482112,10/21/2022,sexta-feira,23:00:00,RJ,40.0,117.0,DUQUE DE CAXIAS,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,2,0,0,0,2,1,-22.745676,-43.2881,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ,21/10/2022 23:00:00,0.0,23.1,26.8,96.0,15.0,10.2,0.0
47171,470944,8/28/2022,domingo,19:50:00,MG,40.0,825.6,SIMAO PEREIRA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Curva,Não,1,0,1,0,0,0,1,1,-21.9735272,-43.28541842,SPRF-MG,DEL05-MG,UOP01-DEL05-MG,28/08/2022 20:00:00,0.0,23.8,22.5,47.0,24.0,12.8,0.0
9366,464614,7/29/2022,sexta-feira,9:35:00,ES,101.0,172.0,LINHARES,Condutor Dormindo,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,6,0,2,0,4,0,2,4,-19.56471105,-40.17869594,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,29/07/2022 10:00:00,0.0,24.2,24.4,62.0,0.0,15.1,1.0
54999,482855,10/25/2022,terça-feira,8:22:00,SC,163.0,70.4,SAO MIGUEL DO OESTE,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-26.73461723,-53.50680015,SPRF-SC,DEL07-SC,UOP03-DEL07-SC,25/10/2022 08:00:00,0.0,17.7,17.3,75.0,0.0,9.7,1.0
25274,420315,3/13/2022,domingo,9:20:00,PR,277.0,40.0,MORRETES,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,3,0,0,1,2,0,1,1,-25.58047611,-48.8712612,SPRF-PR,DEL01-PR,UOP05-DEL01-PR,13/03/2022 09:00:00,0.0,19.6,22.1,89.0,100.0,1.8,1.0
28514,442656,4/9/2022,sábado,18:30:00,PB,361.0,66.0,OLHO DAGUA,Animais na Pista,Atropelamento de Animal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,1,1,0,0,0,1,1,-7.21054229,-37.77515293,SPRF-PB,DEL03-PB,UOP01-DEL03-PB,09/04/2022 19:00:00,0.3,26.5,29.5,75.0,61.0,12.1,0.0
12567,478492,10/3/2022,segunda-feira,18:24:00,BA,324.0,433.0,RIACHAO DO JACUIPE,Ingestão de álcool pelo condutor,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-11.78465185,-39.4313739,SPRF-BA,DEL04-BA,UOP02-DEL04-BA,03/10/2022 18:00:00,0.0,29.8,28.6,34.0,4.0,12.6,0.0
38218,457212,6/21/2022,terça-feira,21:00:00,PR,116.0,107.0,SAO JOSE DOS PINHAIS,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Crescente,Nublado,Dupla,Reta,Não,1,0,0,0,1,0,0,1,-25.56989668,-49.18778205,SPRF-PR,DEL01-PR,UAP06-DEL01-PR,21/06/2022 21:00:00,0.0,16.5,16.4,88.0,9.0,11.2,0.0
55052,482946,10/25/2022,terça-feira,9:40:00,PE,101.0,70.0,RECIFE,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,2,0,0,1,2,2,-8.06776119,-34.94265074,SPRF-PE,DEL01-PE,UOP01-DEL01-PE,25/10/2022 10:00:00,0.0,29.2,31.0,58.0,42.0,16.9,1.0
44655,467051,8/10/2022,quarta-feira,1:45:00,RJ,40.0,121.0,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Capotamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Múltipla,Curva,Sim,1,0,1,0,0,0,1,1,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ,10/08/2022 02:00:00,0.3,19.7,21.8,97.0,84.0,8.9,0.0
37065,455535,6/13/2022,segunda-feira,5:50:00,SC,470.0,57.0,BLUMENAU,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,0,1,1,1,-26.880428,-49.136532,SPRF-SC,DEL04-SC,UOP01-DEL04-SC,13/06/2022 06:00:00,0.0,5.9,3.0,80.0,0.0,8.3,0.0
6793,453733,6/3/2022,sexta-feira,17:00:00,RJ,40.0,94.5,DUQUE DE CAXIAS,Avarias e/ou desgaste excessivo no pneu,Colisão lateral mesmo sentido,Com Vítimas Feridas,Anoitecer,Crescente,Garoa/Chuvisco,Simples,Curva,Não,4,0,3,0,0,1,3,2,-22.55763285,-43.26574352,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ,03/06/2022 17:00:00,0.1,19.4,20.7,86.0,100.0,8.5,1.0
26639,422547,3/25/2022,sexta-feira,2:15:00,PR,476.0,137.0,CURITIBA,Condutor desrespeitou a iluminação vermelha do semáforo,Colisão transversal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,0,2,0,0,2,-25.498302,-49.277546,SPRF-PR,DEL01-PR,UOP03-DEL01-PR,25/03/2022 02:00:00,0.0,19.1,20.1,96.0,65.0,14.5,0.0
